"Logger","Date","Temp"
"LowBarnacleBench",2014-02-28,10.82
"LowBarnacleBench",2014-03-01,10.65
"LowBarnacleBench",2014-03-02,10.81
"LowBarnacleBench",2014-03-03,10.99
"LowBarnacleBench",2014-03-04,11.15
"LowBarnacleBench",2014-03-05,11.55
"LowBarnacleBench",2014-03-06,11.28
"LowBarnacleBench",2014-03-07,11.72
"LowBarnacleBench",2014-03-08,11.39
"LowBarnacleBench",2014-03-09,11.57
"LowBarnacleBench",2014-03-10,11.77
"LowBarnacleBench",2014-03-11,11.44
"LowBarnacleBench",2014-03-12,11.25
"LowBarnacleBench",2014-03-13,11.27
"LowBarnacleBench",2014-03-14,11.44
"LowBarnacleBench",2014-03-15,11.35
"LowBarnacleBench",2014-03-16,11.45
"LowBarnacleBench",2014-03-17,10.78
"LowBarnacleBench",2014-03-18,10.41
"LowBarnacleBench",2014-03-19,11.03
"LowBarnacleBench",2014-03-20,11.02
"LowBarnacleBench",2014-03-21,10.86
"LowBarnacleBench",2014-03-22,11.54
"LowBarnacleBench",2014-03-23,11.64
"LowBarnacleBench",2014-03-24,11.06
"LowBarnacleBench",2014-03-25,11
"LowBarnacleBench",2014-03-26,11.08
"LowBarnacleBench",2014-03-27,11.15
"LowBarnacleBench",2014-03-28,11.12
"LowBarnacleBench",2014-03-29,10.88
"LowBarnacleBench",2014-03-30,10.68
"LowBarnacleBench",2014-03-31,10.03
"LowBarnacleBench",2014-04-01,10.15
"LowBarnacleBench",2014-04-02,11.35
"LowBarnacleBench",2014-04-03,10.95
"LowBarnacleBench",2014-04-04,11.9
"LowBarnacleBench",2014-04-05,11.56
"LowBarnacleBench",2014-04-06,11.97
"LowBarnacleBench",2014-04-07,11.98
"LowBarnacleBench",2014-04-08,12.01
"LowBarnacleBench",2014-04-09,11.66
"LowBarnacleBench",2014-04-10,11.09
"LowBarnacleBench",2014-04-11,10.91
"LowBarnacleBench",2014-04-12,10.47
"LowBarnacleBench",2014-04-13,10.25
"LowBarnacleBench",2014-04-14,10.27
"LowBarnacleBench",2014-04-15,9.8
"LowBarnacleBench",2014-04-16,10.12
"LowBarnacleBench",2014-04-17,10.39
"LowBarnacleBench",2014-04-18,11.04
"LowBarnacleBench",2014-04-19,10.25
"LowBarnacleBench",2014-04-20,11.64
"LowBarnacleBench",2014-04-21,11.97
"LowBarnacleBench",2014-04-22,11.62
"LowBarnacleBench",2014-04-23,11.31
"LowBarnacleBench",2014-04-24,11.86
"LowBarnacleBench",2014-04-25,11.56
"LowBarnacleBench",2014-04-26,10.76
"LowBarnacleBench",2014-04-27,10.93
"LowBarnacleBench",2014-04-28,11.01
"LowBarnacleBench",2014-04-29,11.85
"LowBarnacleBench",2014-04-30,12.74
"LowBarnacleBench",2014-05-01,13.9
"LowBarnacleBench",2014-05-02,13.36
"LowBarnacleBench",2014-05-03,13.06
"LowBarnacleBench",2014-05-04,13
"LowBarnacleBench",2014-05-05,13.76
"LowBarnacleBench",2014-05-06,13.99
"LowBarnacleBench",2014-05-07,13.47
"LowBarnacleBench",2014-05-08,12.6
"LowBarnacleBench",2014-05-09,12.71
"LowBarnacleBench",2014-05-10,12.92
"LowBarnacleBench",2014-05-11,12.62
"LowBarnacleBench",2014-05-12,13.12
"LowBarnacleBench",2014-05-13,12.93
"LowBarnacleBench",2014-05-14,13.19
"LowBarnacleBench",2014-05-15,13.54
"LowBarnacleBench",2014-05-16,14.33
"LowBarnacleBench",2014-05-17,15.39
"LowBarnacleBench",2014-05-18,14.75
"LowBarnacleBench",2014-05-19,15.61
"LowBarnacleBench",2014-05-20,15.1
"LowBarnacleBench",2014-05-21,13.36
"LowBarnacleBench",2014-05-22,11.78
"LowBarnacleBench",2014-05-23,11.58
"LowBarnacleBench",2014-05-24,11.29
"LowBarnacleBench",2014-05-25,10.8
"LowBarnacleBench",2014-05-26,11.9
"LowBarnacleBench",2014-05-27,11.91
"LowBarnacleBench",2014-05-28,12.74
"LowBarnacleBench",2014-05-29,13.22
"LowBarnacleBench",2014-05-30,11.68
"LowBarnacleBench",2014-05-31,10.71
"LowBarnacleBench",2014-06-01,11.09
"LowBarnacleBench",2014-06-02,10.49
"LowBarnacleBench",2014-06-03,10.17
"LowBarnacleBench",2014-06-04,10.56
"LowBarnacleBench",2014-06-05,10.52
"LowBarnacleBench",2014-06-06,10.3
"LowBarnacleBench",2014-06-07,11.05
"LowBarnacleBench",2014-06-08,11.29
"LowBarnacleBench",2014-06-09,10.91
"LowBarnacleBench",2014-06-10,9.88
"LowBarnacleBench",2014-06-11,9.83
"LowBarnacleBench",2014-06-12,9.88
"LowBarnacleBench",2014-06-13,10.4
"LowBarnacleBench",2014-06-14,12.91
"LowBarnacleBench",2014-06-15,12.04
"LowBarnacleBench",2014-06-16,12.46
"LowBarnacleBench",2014-06-17,14.29
"LowBarnacleBench",2014-06-18,14.7
"LowBarnacleBench",2014-06-19,14.08
"LowBarnacleBench",2014-06-20,13.49
"LowBarnacleBench",2014-06-21,11.59
"LowBarnacleBench",2014-06-22,10.61
"LowBarnacleBench",2014-06-23,10.19
"LowBarnacleBench",2014-06-24,12.01
"LowBarnacleBench",2014-06-25,12.17
"LowBarnacleBench",2014-06-26,12.75
"LowBarnacleBench",2014-06-27,13.48
"LowBarnacleBench",2014-06-28,13.79
"LowBarnacleBench",2014-06-29,14.26
"LowBarnacleBench",2014-06-30,15.11
"LowBarnacleBench",2014-07-01,15.33
"LowBarnacleBench",2014-07-02,15
"LowBarnacleBench",2014-07-03,13.24
"LowBarnacleBench",2014-07-04,12.28
"LowBarnacleBench",2014-07-05,13.33
"LowBarnacleBench",2014-07-06,12.46
"LowBarnacleBench",2014-07-07,11.58
"LowBarnacleBench",2014-07-08,10.58
"LowBarnacleBench",2014-07-09,10.15
"LowBarnacleBench",2014-07-10,10.24
"LowBarnacleBench",2014-07-11,10.08
"LowBarnacleBench",2014-07-12,11.89
"LowBarnacleBench",2014-07-13,11.91
"LowBarnacleBench",2014-07-14,12.27
"LowBarnacleBench",2014-07-15,11.44
"LowBarnacleBench",2014-07-16,10.87
"LowBarnacleBench",2014-07-17,11.83
"LowBarnacleBench",2014-07-18,11.3
"LowBarnacleBench",2014-07-19,11.81
"LowBarnacleBench",2014-07-20,10.09
"LowBarnacleBench",2014-07-21,9.89
"LowBarnacleBench",2014-07-22,11.48
"LowBarnacleBench",2014-07-23,12.98
"LowBarnacleBench",2014-07-24,14.09
"LowBarnacleBench",2014-07-25,14.56
"LowBarnacleBench",2014-07-26,13.69
"LowBarnacleBench",2014-07-27,12.1
"LowBarnacleBench",2014-07-28,10.96
"LowBarnacleBench",2014-07-29,11.04
"LowBarnacleBench",2014-07-30,10.74
"LowBarnacleBench",2014-07-31,11.53
"LowBarnacleBench",2014-08-01,10.66
"LowBarnacleBench",2014-08-02,11.33
"LowBarnacleBench",2014-08-03,12.07
"LowBarnacleBench",2014-08-04,10.35
"LowBarnacleBench",2014-08-05,11.15
"LowBarnacleBench",2014-08-06,11.75
"LowBarnacleBench",2014-08-07,10.66
"LowBarnacleBench",2014-08-08,10.76
"LowBarnacleBench",2014-08-09,10.96
"LowBarnacleBench",2014-08-10,10.46
"LowBarnacleBench",2014-08-11,10.07
"LowBarnacleBench",2014-08-12,11.71
"LowBarnacleBench",2014-08-13,13.2
"LowBarnacleBench",2014-08-14,12.92
"LowBarnacleBench",2014-08-15,13.6
"LowBarnacleBench",2014-08-16,12.89
"LowBarnacleBench",2014-08-17,11.32
"LowBarnacleBench",2014-08-18,10.19
"LowBarnacleBench",2014-08-19,10.65
"LowBarnacleBench",2014-08-20,10.58
"LowBarnacleBench",2014-08-21,11.03
"LowBarnacleBench",2014-08-22,12.59
"LowBarnacleBench",2014-08-23,11.05
"LowBarnacleBench",2014-08-24,11.59
"LowBarnacleBench",2014-08-25,10.57
"LowBarnacleBench",2014-08-26,10.78
"LowBarnacleBench",2014-08-27,10.96
"LowBarnacleBench",2014-08-28,11.26
"LowBarnacleBench",2014-08-29,11.26
"LowBarnacleBench",2014-08-30,12.02
"LowBarnacleBench",2014-08-31,12.65
"LowBarnacleBench",2014-09-01,14.16
"LowBarnacleBench",2014-09-02,12.25
"LowBarnacleBench",2014-09-03,12.02
"LowBarnacleBench",2014-09-04,11.04
"LowBarnacleBench",2014-09-05,11
"LowBarnacleBench",2014-09-06,10.89
"LowBarnacleBench",2014-09-07,12.33
"LowBarnacleBench",2014-09-08,12.7
"LowBarnacleBench",2014-09-09,11.67
"LowBarnacleBench",2014-09-10,11.98
"LowBarnacleBench",2014-09-11,11.04
"LowBarnacleBench",2014-09-12,10.64
"LowBarnacleBench",2014-09-13,11.11
"LowBarnacleBench",2014-09-14,11.5
"LowBarnacleBench",2014-09-15,12.18
"LowBarnacleBench",2014-09-16,12.47
"LowBarnacleBench",2014-09-17,12.12
"LowBarnacleBench",2014-09-18,12.72
"LowBarnacleBench",2014-09-19,12.46
"LowBarnacleBench",2014-09-20,11.74
"LowBarnacleBench",2014-09-21,12.53
"LowBarnacleBench",2014-09-22,13.33
"LowBarnacleBench",2014-09-23,14.27
"LowBarnacleBench",2014-09-24,13.59
"LowBarnacleBench",2014-09-25,14.72
"LowBarnacleBench",2014-09-26,15.68
"LowBarnacleBench",2014-09-27,15.74
"LowBarnacleBench",2014-09-28,15.36
"LowBarnacleBench",2014-09-29,15.54
"LowBarnacleBench",2014-09-30,15.69
"LowBarnacleBench",2014-10-01,15.13
"LowBarnacleBench",2014-10-02,13.79
"LowBarnacleBench",2014-10-03,13.09
"LowBarnacleBench",2014-10-04,12.1
"LowBarnacleBench",2014-10-05,11.62
"LowBarnacleBench",2014-10-06,11.59
"LowBarnacleBench",2014-10-07,11.49
"LowBarnacleBench",2014-10-08,11.99
"LowBarnacleBench",2014-10-09,12.18
"LowBarnacleBench",2014-10-10,12.94
"LowBarnacleBench",2014-10-11,13.94
"LowBarnacleBench",2014-10-12,13.81
"LowBarnacleBench",2014-10-13,13.39
"LowBarnacleBench",2014-10-14,14.73
"LowBarnacleBench",2014-10-15,14.28
"LowBarnacleBench",2014-10-16,14.99
"LowBarnacleBench",2014-10-17,14.67
"LowBarnacleBench",2014-10-18,14.73
"LowBarnacleBench",2014-10-19,15.17
"LowBarnacleBench",2014-10-20,15.41
"LowBarnacleBench",2014-10-21,15.46
"LowBarnacleBench",2014-10-22,15.27
"LowBarnacleBench",2014-10-23,14.96
"LowBarnacleBench",2014-10-24,14.57
"LowBarnacleBench",2014-10-25,14.59
"LowBarnacleBench",2014-10-26,14.23
"LowBarnacleBench",2014-10-27,14.1
"LowBarnacleBench",2014-10-28,14.66
"LowBarnacleBench",2014-10-29,15.17
"LowBarnacleBench",2014-10-30,15.18
"LowBarnacleBench",2014-10-31,15.12
"LowBarnacleBench",2014-11-01,15.01
"LowBarnacleBench",2014-11-02,14.34
"LowBarnacleBench",2014-11-03,14.73
"LowBarnacleBench",2014-11-04,14.72
"LowBarnacleBench",2014-11-05,15.06
"LowBarnacleBench",2014-11-06,14.78
"LowBarnacleBench",2014-11-07,14.27
"LowBarnacleBench",2014-11-08,14.12
"LowBarnacleBench",2014-11-09,14.29
"LowBarnacleBench",2014-11-10,13.8
"LowBarnacleBench",2014-11-11,12.51
"LowBarnacleBench",2014-11-12,11.57
"LowBarnacleBench",2014-11-13,12.07
"LowBarnacleBench",2014-11-14,13.09
"LowBarnacleBench",2014-11-15,11.74
"LowBarnacleBench",2014-11-16,9.86
"LowBarnacleBench",2014-11-17,9.62
"LowBarnacleBench",2014-11-18,10.92
"LowBarnacleBench",2014-11-19,12.18
"LowBarnacleBench",2014-11-20,12.83
"LowBarnacleBench",2014-11-21,13.22
"LowBarnacleBench",2014-11-22,12.96
"LowBarnacleBench",2014-11-23,13.28
"LowBarnacleBench",2014-11-24,13.42
"LowBarnacleBench",2014-11-25,13.61
"LowBarnacleBench",2014-11-26,13.55
"LowBarnacleBench",2014-11-27,13.64
"LowBarnacleBench",2014-11-28,13.53
"LowBarnacleBench",2014-11-29,12.8
"LowBarnacleBench",2014-11-30,12.43
"LowBarnacleBench",2014-12-01,12.39
"LowBarnacleBench",2014-12-02,12.72
"LowBarnacleBench",2014-12-03,12.35
"LowBarnacleBench",2014-12-04,13.19
"LowBarnacleBench",2014-12-05,12.98
"LowBarnacleBench",2014-12-06,12.57
"LowBarnacleBench",2014-12-07,12.89
"LowBarnacleBench",2014-12-08,13.1
"LowBarnacleBench",2014-12-09,13.76
"LowBarnacleBench",2014-12-10,13.57
"LowBarnacleBench",2014-12-11,13.28
"LowBarnacleBench",2014-12-12,12.97
"LowBarnacleBench",2014-12-13,12.34
"LowBarnacleBench",2014-12-14,11.61
"LowBarnacleBench",2014-12-15,12.53
"LowBarnacleBench",2014-12-16,12.66
"LowBarnacleBench",2014-12-17,12.35
"LowBarnacleBench",2014-12-18,12.44
"LowBarnacleBench",2014-12-19,12.48
"LowBarnacleBench",2014-12-20,13.33
"LowBarnacleBench",2014-12-21,13.21
"LowBarnacleBench",2014-12-22,13.39
"LowBarnacleBench",2014-12-23,13.28
"LowBarnacleBench",2014-12-24,12.48
"LowBarnacleBench",2014-12-25,12.3
"LowBarnacleBench",2014-12-26,12.38
"LowBarnacleBench",2014-12-27,12.54
"LowBarnacleBench",2014-12-28,12.16
"LowBarnacleBench",2014-12-29,11.93
"LowBarnacleBench",2014-12-30,8.31
"LowBarnacleBench",2014-12-31,6.66
"LowBarnacleBench",2015-01-01,9.2
"LowBarnacleBench",2015-01-02,10.78
"LowBarnacleBench",2015-01-03,11.39
"LowBarnacleBench",2015-01-04,12.01
"LowBarnacleBench",2015-01-05,11.9
"LowBarnacleBench",2015-01-06,11.63
"LowBarnacleBench",2015-01-07,11.99
"LowBarnacleBench",2015-01-08,11.62
"LowBarnacleBench",2015-01-09,11.73
"LowBarnacleBench",2015-01-10,11.89
"LowBarnacleBench",2015-01-11,11.94
"LowBarnacleBench",2015-01-12,12.15
"LowBarnacleBench",2015-01-13,12.34
"LowBarnacleBench",2015-01-14,11.91
"LowBarnacleBench",2015-01-15,11.98
"LowBarnacleBench",2015-01-16,12.49
"LowBarnacleBench",2015-01-17,12.76
"LowBarnacleBench",2015-01-18,12.5
"LowBarnacleBench",2015-01-19,11.78
"LowBarnacleBench",2015-01-20,11.22
"LowBarnacleBench",2015-01-21,10.72
"LowBarnacleBench",2015-01-22,11.19
"LowBarnacleBench",2015-01-23,11.98
"LowBarnacleBench",2015-01-24,12.15
"LowBarnacleBench",2015-01-25,12.67
"LowBarnacleBench",2015-01-26,12.73
"LowBarnacleBench",2015-01-27,12.74
"LowBarnacleBench",2015-01-28,13.41
"LowBarnacleBench",2015-01-29,13.04
"LowBarnacleBench",2015-01-30,12.55
"LowBarnacleBench",2015-01-31,12.51
"LowBarnacleBench",2015-02-01,12.36
"LowBarnacleBench",2015-02-02,12.28
"LowBarnacleBench",2015-02-03,11.97
"LowBarnacleBench",2015-02-04,12.3
"LowBarnacleBench",2015-02-05,12.75
"LowBarnacleBench",2015-02-06,12.65
"LowBarnacleBench",2015-02-07,12.49
"LowBarnacleBench",2015-02-08,12.51
"LowBarnacleBench",2015-02-09,12.31
"LowBarnacleBench",2015-02-10,12.23
"LowBarnacleBench",2015-02-11,12.46
"LowBarnacleBench",2015-02-12,12.33
"LowBarnacleBench",2015-02-13,12.82
"LowBarnacleBench",2015-02-14,12.98
"LowBarnacleBench",2015-02-15,13.56
"LowBarnacleBench",2015-02-16,13.65
"LowBarnacleBench",2015-02-17,11.55
"LowBarnacleBench",2015-02-18,12
"LowBarnacleBench",2015-02-19,11.7
"LowBarnacleBench",2015-02-20,11.22
"LowBarnacleBench",2015-02-21,10.66
"LowBarnacleBench",2015-02-22,9.99
"LowBarnacleBench",2015-02-23,11.04
"LowBarnacleBench",2015-02-24,12.33
"LowBarnacleBench",2015-02-25,13.29
"LowBarnacleBench",2015-02-26,11.94
"LowBarnacleBench",2015-02-27,12.26
"LowBarnacleBench",2015-02-28,12.1
"LowBarnacleBench",2015-03-01,11.61
"LowBarnacleBench",2015-03-02,11.4
"LowBarnacleBench",2015-03-03,10.8
"LowBarnacleBench",2015-03-04,9.77
"LowBarnacleBench",2015-03-05,10.38
"LowBarnacleBench",2015-03-06,11.17
"LowBarnacleBench",2015-03-07,11.03
"LowBarnacleBench",2015-03-08,11.56
"LowBarnacleBench",2015-03-09,11.45
"LowBarnacleBench",2015-03-10,11.16
"LowBarnacleBench",2015-03-11,11.78
"LowBarnacleBench",2015-03-12,13.66
"LowBarnacleBench",2015-03-13,12.55
"LowBarnacleBench",2015-03-14,12.43
"LowBarnacleBench",2015-03-15,12.09
"LowBarnacleBench",2015-03-16,12.79
"LowBarnacleBench",2015-03-17,12.16
"LowBarnacleBench",2015-03-18,12.6
"LowBarnacleBench",2015-03-19,12.18
"LowBarnacleBench",2015-03-20,11.88
"LowBarnacleBench",2015-03-21,11.84
"LowBarnacleBench",2015-03-22,11.62
"LowBarnacleBench",2015-03-23,11.84
"LowBarnacleBench",2015-03-24,12.37
"LowBarnacleBench",2015-03-25,12.87
"LowBarnacleBench",2015-03-26,13.78
"LowBarnacleBench",2015-03-27,12.88
"LowBarnacleBench",2015-03-28,13.59
"LowBarnacleBench",2015-03-29,13.53
"LowBarnacleBench",2015-03-30,13.11
"LowBarnacleBench",2015-03-31,13.09
"LowBarnacleBench",2015-04-01,12.68
"LowBarnacleBench",2015-04-02,12.58
"LowBarnacleBench",2015-04-03,11.57
"LowBarnacleBench",2015-04-04,12.13
"LowBarnacleBench",2015-04-05,11.71
"LowBarnacleBench",2015-04-06,11.61
"LowBarnacleBench",2015-04-07,11.75
"LowBarnacleBench",2015-04-08,12.3
"LowBarnacleBench",2015-04-09,13.95
"LowBarnacleBench",2015-04-10,12.88
"LowBarnacleBench",2015-04-11,12.98
"LowBarnacleBench",2015-04-12,12.89
"LowBarnacleBench",2015-04-13,12.09
"LowBarnacleBench",2015-04-14,12.47
"LowBarnacleBench",2015-04-15,12.31
"LowBarnacleBench",2015-04-16,11.91
"LowBarnacleBench",2015-04-17,12.05
"LowBarnacleBench",2015-04-18,11.07
"LowBarnacleBench",2015-04-19,10.55
"LowBarnacleBench",2015-04-20,10.02
"LowBarnacleBench",2015-04-21,10.06
"LowBarnacleBench",2015-04-22,10.31
"LowBarnacleBench",2015-04-23,9.74
"LowBarnacleBench",2015-04-24,9.98
"LowBarnacleBench",2015-04-25,12.33
"LowBarnacleBench",2015-04-26,11.14
"LowBarnacleBench",2015-04-27,12.69
"LowBarnacleBench",2015-04-28,12.44
"LowBarnacleBench",2015-04-29,11.88
"LowBarnacleBench",2015-04-30,11.89
"LowBarnacleBench",2015-05-01,11.09
"LowBarnacleBench",2015-05-02,10.42
"LowBarnacleBench",2015-05-03,10.02
"LowBarnacleBench",2015-05-04,10.29
"LowBarnacleBench",2015-05-05,11.29
"LowBarnacleBench",2015-05-06,12.78
"LowBarnacleBench",2015-05-07,11.24
"LowBarnacleBench",2015-05-08,11.77
"LowBarnacleBench",2015-05-09,10.9
"LowBarnacleBench",2015-05-10,12.46
"LowBarnacleBench",2015-05-11,11.67
"LowBarnacleBench",2015-05-12,9.9
"LowBarnacleBench",2015-05-13,11.18
"LowBarnacleBench",2015-05-14,11.4
"LowBarnacleBench",2015-05-15,10.26
"LowBarnacleBench",2015-05-16,11.2
"LowBarnacleBench",2015-05-17,10.6
"LowBarnacleBench",2015-05-18,10.52
"LowBarnacleBench",2015-05-19,10.45
"LowBarnacleBench",2015-05-20,10.33
"LowBarnacleBench",2015-05-21,10.55
"LowBarnacleBench",2015-05-22,10.83
"LowBarnacleBench",2015-05-23,12.12
"LowBarnacleBench",2015-05-24,11.52
"LowBarnacleBench",2015-05-25,11.28
"LowBarnacleBench",2015-05-26,10.79
"LowBarnacleBench",2015-05-27,10.01
"LowBarnacleBench",2015-05-28,9.61
"LowBarnacleBench",2015-05-29,9.44
"LowBarnacleBench",2015-05-30,9.84
"LowBarnacleBench",2015-05-31,10.33
"LowBarnacleBench",2015-06-01,11.03
"LowBarnacleBench",2015-06-02,12.11
"LowBarnacleBench",2015-06-03,12.66
"LowBarnacleBench",2015-06-04,12.61
"LowBarnacleBench",2015-06-05,11.86
"LowBarnacleBench",2015-06-06,11.16
"LowBarnacleBench",2015-06-07,12.02
"LowBarnacleBench",2015-06-08,10.74
"LowBarnacleBench",2015-06-09,11.07
"LowBarnacleBench",2015-06-10,10.98
"LowBarnacleBench",2015-06-11,11.17
"LowBarnacleBench",2015-06-12,10.17
"LowBarnacleBench",2015-06-13,9.51
"LowBarnacleBench",2015-06-14,9.25
"LowBarnacleBench",2015-06-15,9.22
"LowBarnacleBench",2015-06-16,10.2
"LowBarnacleBench",2015-06-17,11.44
"LowBarnacleBench",2015-06-18,12.38
"LowBarnacleBench",2015-06-19,13.89
"LowBarnacleBench",2015-06-20,11.86
"LowBarnacleBench",2015-06-21,11.69
"LowBarnacleBench",2015-06-22,12.87
"LowBarnacleBench",2015-06-23,13.01
"LowBarnacleBench",2015-06-24,12.29
"LowBarnacleBench",2015-06-25,11.41
"LowBarnacleBench",2015-06-26,10.17
"LowBarnacleBench",2015-06-27,9.64
"LowBarnacleBench",2015-06-28,10.62
"LowBarnacleBench",2015-06-29,12.32
"LowBarnacleBench",2015-06-30,12.58
"LowBarnacleBench",2015-07-01,10.72
"LowBarnacleBench",2015-07-02,10.62
"LowBarnacleBench",2015-07-03,11.26
"LowBarnacleBench",2015-07-04,12.19
"LowBarnacleBench",2015-07-05,12.3
"LowBarnacleBench",2015-07-06,14.61
"LowBarnacleBench",2015-07-07,15.6
"LowBarnacleBench",2015-07-08,14.59
"LowBarnacleBench",2015-07-09,13.13
"LowBarnacleBench",2015-07-10,14.2
"LowBarnacleBench",2015-07-11,14.56
"LowBarnacleBench",2015-07-12,15.54
"LowBarnacleBench",2015-07-13,15.49
"LowBarnacleBench",2015-07-14,14.52
"LowBarnacleBench",2015-07-15,14
"LowBarnacleBench",2015-07-16,13.46
"LowBarnacleBench",2015-07-17,13.13
"LowBarnacleBench",2015-07-18,12.5
"LowBarnacleBench",2015-07-19,13.52
"LowBarnacleBench",2015-07-20,15.66
"LowBarnacleBench",2015-07-21,15.72
"LowBarnacleBench",2015-07-22,14.21
"LowBarnacleBench",2015-07-23,14.59
"LowBarnacleBench",2015-07-24,14.83
"LowBarnacleBench",2015-07-25,14.9
"LowBarnacleBench",2015-07-26,14.6
"LowBarnacleBench",2015-07-27,14.7
"LowBarnacleBench",2015-07-28,12.88
"LowBarnacleBench",2015-07-29,11.61
"LowBarnacleBench",2015-07-30,11.32
"LowBarnacleBench",2015-07-31,11.55
"LowBarnacleBench",2015-08-01,11.1
"LowBarnacleBench",2015-08-02,10.88
"LowBarnacleBench",2015-08-03,11.94
"LowBarnacleBench",2015-08-04,12.28
"LowBarnacleBench",2015-08-05,13.42
"LowBarnacleBench",2015-08-06,13.71
"LowBarnacleBench",2015-08-07,12.11
"LowBarnacleBench",2015-08-08,12.59
"LowBarnacleBench",2015-08-09,13.32
"LowBarnacleBench",2015-08-10,14.21
"LowBarnacleBench",2015-08-11,14.63
"LowBarnacleBench",2015-08-12,17.07
"LowChannel",2013-07-09,9.92
"LowChannel",2013-07-10,10.17
"LowChannel",2013-07-11,10.68
"LowChannel",2013-07-12,10.19
"LowChannel",2013-07-13,10.97
"LowChannel",2013-07-14,10.01
"LowChannel",2013-07-15,9.94
"LowChannel",2013-07-16,8.77
"LowChannel",2013-07-17,10.67
"LowChannel",2013-07-18,11.31
"LowChannel",2013-07-19,10.79
"LowChannel",2013-07-20,10.33
"LowChannel",2013-07-21,10.36
"LowChannel",2013-07-22,10.53
"LowChannel",2013-07-23,9.76
"LowChannel",2013-07-24,9.68
"LowChannel",2013-07-25,10
"LowChannel",2013-07-26,10.47
"LowChannel",2013-07-27,10.49
"LowChannel",2013-07-28,9.63
"LowChannel",2013-07-29,9.15
"LowChannel",2013-07-30,9.47
"LowChannel",2013-07-31,9.93
"LowChannel",2013-08-01,11.54
"LowChannel",2013-08-02,12.22
"LowChannel",2013-08-03,11.49
"LowChannel",2013-08-04,10.08
"LowChannel",2013-08-05,9.67
"LowChannel",2013-08-06,9.49
"LowChannel",2013-08-07,8.97
"LowChannel",2013-08-08,11.05
"LowChannel",2013-08-09,9.82
"LowChannel",2013-08-10,9.75
"LowChannel",2013-08-11,11.16
"LowChannel",2013-08-12,11.68
"LowChannel",2013-08-13,11.61
"LowChannel",2013-08-14,11.22
"LowChannel",2013-08-15,13.06
"LowChannel",2013-08-16,13.81
"LowChannel",2013-08-17,14.14
"LowChannel",2013-08-18,12.94
"LowChannel",2013-08-19,12.1
"LowChannel",2013-08-20,11.27
"LowChannel",2013-08-21,10.45
"LowChannel",2013-08-22,10.3
"LowChannel",2013-08-23,11.43
"LowChannel",2013-08-24,11.83
"LowChannel",2013-08-25,10.98
"LowChannel",2013-08-26,12.39
"LowChannel",2013-08-27,12.65
"LowChannel",2013-08-28,13.1
"LowChannel",2013-08-29,13.25
"LowChannel",2013-08-30,13.57
"LowChannel",2013-08-31,13.2
"LowChannel",2013-09-01,14.3
"LowChannel",2013-09-02,15.51
"LowChannel",2013-09-03,15.77
"LowChannel",2013-09-04,16.68
"LowChannel",2013-09-05,15.96
"LowChannel",2013-09-06,16.26
"LowChannel",2013-09-07,15.99
"LowChannel",2013-09-08,15.25
"LowChannel",2013-09-09,13.91
"LowChannel",2013-09-10,12.64
"LowChannel",2013-09-11,12.28
"LowChannel",2013-09-12,13.2
"LowChannel",2013-09-13,13.12
"LowChannel",2013-09-14,12.28
"LowChannel",2013-09-15,12.55
"LowChannel",2013-09-16,14.33
"LowChannel",2013-09-17,14.5
"LowChannel",2013-09-18,14.08
"LowChannel",2013-09-19,13.44
"LowChannel",2013-09-20,14.02
"LowChannel",2013-09-21,14.09
"LowChannel",2013-09-22,14.53
"LowChannel",2013-09-23,14.91
"LowChannel",2013-09-24,14.89
"LowChannel",2013-09-25,14.77
"LowChannel",2013-09-26,14.53
"LowChannel",2013-09-27,14.08
"LowChannel",2013-09-28,14.77
"LowChannel",2013-09-29,15.16
"LowChannel",2013-09-30,15.09
"LowChannel",2013-10-01,15.04
"LowChannel",2013-10-02,14.81
"LowChannel",2013-10-03,14.74
"LowChannel",2013-10-04,14
"LowChannel",2013-10-05,13.93
"LowChannel",2013-10-06,14.34
"LowChannel",2013-10-07,14.48
"LowChannel",2013-10-08,13.79
"LowChannel",2013-10-09,13.28
"LowChannel",2013-10-10,12.94
"LowChannel",2013-10-11,13
"LowChannel",2013-10-12,13.08
"LowChannel",2013-10-13,13.06
"LowChannel",2013-10-14,12.53
"LowChannel",2013-10-15,11.95
"LowChannel",2013-10-16,11.26
"LowChannel",2013-10-17,10.85
"LowChannel",2013-10-18,10.8
"LowChannel",2013-10-19,10.42
"LowChannel",2013-10-20,10.32
"LowChannel",2013-10-21,9.68
"LowChannel",2013-10-22,10.12
"LowChannel",2013-10-23,10.06
"LowChannel",2013-10-24,10.12
"LowChannel",2013-10-25,9.97
"LowChannel",2013-10-26,10.19
"LowChannel",2013-10-27,9.76
"LowChannel",2013-10-28,9.32
"LowChannel",2013-10-29,8.94
"LowChannel",2013-10-30,9.44
"LowChannel",2013-10-31,10.16
"LowChannel",2013-11-01,10.3
"LowChannel",2013-11-02,10.2
"LowChannel",2013-11-03,9.61
"LowChannel",2013-11-04,9.93
"LowChannel",2013-11-05,10.26
"LowChannel",2013-11-06,10.44
"LowChannel",2013-11-07,10.15
"LowChannel",2013-11-08,10.09
"LowChannel",2013-11-09,10.19
"LowChannel",2013-11-10,10.54
"LowChannel",2013-11-11,10.89
"LowChannel",2013-11-12,11.86
"LowChannel",2013-11-13,11.43
"LowChannel",2013-11-14,11.01
